chunk_id,partial_order,chunk_size,resolution_size
1359007,True,2,1
1359022,True,2,1
1359049,True,16,14
1359077,True,20,19
1359091,True,29,6
1359113,True,5,2
1359115,True,7,4
1359117,True,24,23
1359124,True,6,2
1359125,True,6,2
1359157,True,4,3
1359162,manual,12,9
1359165,True,8,6
1359168,True,24,2
1359173,True,22,6
1359264,True,6,3
1359266,True,26,10
1359269,True,4,2
1359285,True,6,3
1359298,manual,27,11
1359321,manual,466,240
1359346,True,4,3
1359201,True,9,6
1359207,manual,101,72
1359209,True,5,2
1359210,True,4,2
1359232,manual,74,55
1359359,True,9,6
1359388,True,31,30
1359484,True,9,7
1359431,True,4,3
1359432,True,17,2
1359497,True,11,10
1359456,True,14,13
1359458,manual,269,244
1359516,True,13,9
1359529,manual,6,10
1359591,True,15,13
1359760,manual,909,471
1359763,True,2,1
1359955,True,2,1
1360074,True,11,7
1360157,True,8,5
1360160,True,4,2
1360163,True,3,2
1360032,manual,264,132
1360034,manual,118,62
1360183,True,22,11
1360224,True,4,1
1360128,True,25,13
1360335,True,3,3
1360336,True,5,3
1360337,True,8,4
1360450,True,3,2
1360772,manual,12,10
1360669,manual,300,157
1360606,manual,9,10
1360792,manual,416,189
1361290,True,3,2
1361310,True,4,2
1361320,True,8,4
1361321,True,10,3
1361360,True,3,1
1361330,True,17,4
1361331,True,12,10
1361332,True,8,4
1361338,manual,661,368
1361343,manual,578,327
1361347,manual,747,399
1361348,False,1352,680
1361341,manual,5,9
1361354,manual,88,93
1361356,manual,451,230
1361358,True,3,1
1361436,True,6,2
1360810,True,8,7
1360851,True,5,4
1360854,True,5,4
1361169,manual,973,495
1361774,True,11,6
1361775,True,10,6
1361830,True,68,37
1361834,True,16,4
1361836,True,8,7
1361851,True,7,5
1361855,manual,19,14
1361857,True,33,17
1361799,True,9,8
1362520,manual,58,56
1362543,manual,4,9
1362596,True,7,6
1362547,manual,4,9
1362563,True,5,3
1362602,True,10,6
1362603,True,24,13
1362610,True,4,2
1362611,True,4,2
1362613,True,2,1
1362073,True,3,2
1362187,True,16,14
1362219,True,4,2
1362226,True,14,12
1362291,True,3,1
1362364,manual,381,211
1362780,True,10,8
1362365,True,3,2
1362379,True,4,2
1362419,True,7,4
1362423,True,4,2
1362425,True,4,2
1362642,manual,10,12
1362644,True,3,1
1362651,True,4,2
1362652,True,4,2
1362654,True,19,12
1362687,True,4,2
1362688,True,4,2
1362689,True,4,2
1362690,True,4,2
1362691,True,4,2
1362693,True,4,2
1362695,True,4,2
1362697,True,4,2
1362699,True,4,2
1362701,True,4,2
1362702,True,4,2
1362704,True,4,2
1362705,True,4,2
1362706,True,4,2
1362708,True,9,7
1362876,True,3,1
1362877,True,2,1
1362796,True,7,6
1362930,manual,151,87
1363153,True,13,7
1363808,True,11,10
1363849,True,12,8
1363852,True,12,10
1363853,True,5,5
1363855,True,17,11
1363856,True,8,7
1363858,True,18,12
1363859,True,10,9
1363861,True,20,14
1363895,True,32,21
1363996,True,5,4
1364673,True,3,2
1364340,True,119,76
1364344,manual,71,55
1364352,True,75,63
1364674,True,35,25
1364421,manual,4,8
1364427,True,6,2
1364445,True,30,2
1365368,manual,16,17
1365712,True,20,14
1365713,True,10,8
1365796,True,6,3
1365805,True,7,6
1366029,manual,28,24
1366216,manual,26,17
1366238,manual,54,47
1366243,manual,38,37
1366244,manual,52,47
1366245,manual,46,47
1366272,manual,29,31
1366315,manual,99,98
1366342,manual,23,18
1365849,True,2,1
1367425,True,13,5
1367426,True,6,2
1367446,manual,19,21
1367453,True,5,4
1367560,manual,1472,716
1367568,manual,1948,1013
1367572,manual,1918,989
1367574,True,53,21
1367629,True,6,4
1367630,True,7,4
1367634,manual,9,10
1367637,manual,1790,939
1367682,True,13,6
1367683,True,20,7
1367695,manual,41,23
1367710,manual,61,64
1367713,manual,22,10
1367716,manual,36,45
1367718,True,3,3
1367724,True,6,5
1367824,True,2,1
1367825,manual,11,9
1367826,True,11,6
1367852,manual,3,7
1367853,True,3,3
1367731,manual,43,37
1367735,False,13,10
1367058,True,3,2
1367966,True,5,5
1367972,True,5,4
1367973,True,20,16
1367977,True,51,29
1368001,True,9,4
1368002,True,9,4
1368060,manual,85,90
1368142,manual,34,22
1368631,True,3,2
1368632,True,4,3
1368636,True,6,5
1368637,True,7,4
1368638,True,4,3
1368639,True,4,3
1368725,True,3,2
1368727,True,5,3
1368876,True,3,1
1368880,True,6,1
1368944,True,4,1
1368433,True,28,24
1368440,True,17,10
1368442,True,22,14
1368444,True,22,15
1368488,True,9,7
1368489,True,5,3
1369558,True,4,2
1369560,True,10,5
1369454,True,82,44
1369455,True,35,5
1369482,True,15,15
1369660,True,29,21
1369665,True,4,2
1369669,manual,3,7
1369704,True,10,2
1369706,True,3,1
1369694,True,7,4
1369697,True,7,6
1369698,True,4,4
1369725,manual,8,12
1369731,True,15,8
1369732,True,7,4
1369737,True,3,2
1369886,True,21,16
1369902,True,4,3
1369922,True,4,2
1370022,True,21,14
1370027,True,12,7
1370032,True,7,2
1370033,True,7,2
1370034,True,18,3
1370120,True,12,1
1370124,True,5,4
1370290,True,8,7
1370292,True,3,2
1370284,manual,67,67
1370285,manual,12,8
1370320,True,3,2
1370321,True,10,9
1370329,True,5,3
1370330,True,4,2
1370331,True,19,3
1370332,True,21,3
1370340,True,7,2
1370341,True,4,2
1370344,True,4,2
1370346,True,4,2
1370377,False,1203,593
1370384,True,9,2
1370386,True,4,3
1370412,True,4,3
1370569,True,29,24
1370571,manual,31,30
1370580,True,4,2
1370420,True,5,2
1370605,True,16,1
1371046,manual,39,42
1371095,True,30,8
1371102,True,5,3
1371111,True,17,2
1371125,True,5,4
1371127,True,14,12
1371130,manual,91,97
1371144,True,7,2
1371148,True,4,2
1371152,True,4,3
1371154,True,4,2
1370782,manual,10,11
1370784,manual,8,9
1370787,True,4,1
1370795,True,5,4
1370460,True,7,6
1370462,True,4,3
1370523,True,5,4
1370524,True,4,2
1370557,True,3,2
1371334,True,18,1
1371267,True,3,2
1371275,True,26,12
1371336,True,3,2
1371338,True,24,14
1371341,True,16,15
1371525,manual,11,12
1371551,True,3,1
1371474,True,5,2
1371572,True,55,32
1371573,True,14,8
1371575,True,10,8
1372053,True,4,3
1371859,True,8,7
1371913,True,3,1
1371916,manual,1697,882
1371950,True,18,5
1371963,manual,1441,722
1371887,True,4,2
1372057,True,7,4
1371993,manual,1633,854
1372195,manual,13,8
1372247,manual,38,18
1372321,manual,37,45
1372092,True,5,3
1372111,True,5,3
1372706,True,5,4
1372707,True,4,2
1372736,True,3,2
1372755,True,13,11
1372756,True,13,11
1372759,True,49,44
1372773,manual,17,12
1372774,True,72,14
1373329,True,8,7
1373450,manual,26,17
1373451,True,8,5
1373453,True,5,1
1373461,True,4,3
1373482,True,12,11
1374648,manual,6,7
1374075,True,3,2
1374076,True,2,1
1374079,True,35,20
1374084,True,20,4
1374082,manual,356,182
1374423,True,4,2
1374502,True,19,10
1374562,True,19,10
1374570,True,2,1
1374578,True,14,12
1374620,False,42,23
1374623,manual,46,42
1374628,True,4,2
1374629,True,4,2
1374835,True,4,2
1374689,True,4,3
1374704,True,2,1
1374708,True,20,2
1374751,True,18,17
1374758,True,8,4
1374760,True,9,5
1374776,True,4,2
1374784,True,18,12
1374811,manual,107,48
1374869,True,4,2
1374870,True,4,2
1374847,True,3,2
1372985,manual,8,9
1374858,True,13,7
1375200,manual,66,35
1375205,manual,16,23
1375223,True,2,1
1375224,True,2,1
1374922,manual,24,13
1374927,manual,99,30
1374949,True,6,4
1374951,True,14,9
1374997,True,3,1
1375763,True,7,9
1376330,manual,5,8
1376344,True,8,4
1375994,True,4,1
1376082,True,16,1
1376503,True,9,8
1376705,True,3,1
1376751,True,7,1
1376753,True,4,2
1376757,manual,44,48
1377389,manual,74,28
1377981,True,7,4
1379816,True,10,8
1380271,True,4,2
1380276,True,8,5
1380285,manual,15,8
1380295,manual,7,12
1380296,True,7,6
1375491,manual,371,185
1380357,False,48,17
1380359,True,34,34
1380333,True,76,33
1380336,manual,118,62
1380339,True,6,3
1380372,manual,24,7
1380957,True,17,17
1381093,True,6,1
1382906,True,5,4
1383851,True,57,28
1383856,True,9,5
1383857,True,6,3
1384102,True,8,6
1383897,True,67,33
1383898,True,9,5
1383899,True,6,3
1384143,True,3,2
1383926,manual,4,7
1383927,manual,5,7
1383979,True,10,7
1384054,manual,522,265
1384076,manual,1558,807
1384215,True,15,14
1384227,True,6,2
1384446,False,9,8
1384450,True,4,2
1384526,True,5,4
1384529,True,6,4
1384531,manual,32,21
1384715,True,10,6
1385734,True,23,11
1386064,True,4,1
1386066,True,10,7
1386086,True,8,5
1386157,manual,12,16
1386731,True,23,21
1376166,manual,118,29
1376167,True,6,3
1376168,manual,184,100
1376169,True,16,8
1376170,True,16,8
1376187,manual,24,7
1386411,True,18,2
1386849,True,6,2
1387150,True,4,3
1387271,True,15,10
1387301,True,13,11
1387283,True,11,10
1387309,True,16,14
1387317,True,14,9
1387324,True,21,12
1387325,True,7,5
1387326,True,11,7
1387327,True,6,4
1387332,True,3,1
1387450,manual,15,14
1387451,True,26,18
1387380,True,21,19
1387384,False,9,7
1387385,True,6,5
1387461,manual,45,46
1387464,manual,15,20
1387471,True,6,4
1387472,manual,11,13
1387473,manual,222,68
1387395,True,6,6
1387506,True,8,2
1387515,manual,198,13
1387651,True,6,2
1387654,True,16,14
1387655,manual,6,7
1388671,manual,140,97
1387793,manual,1751,902
1387799,manual,2122,1070
1388193,True,6,3
1388203,True,7,5
1387811,True,4,2
1387887,True,5,4
1387889,True,4,2
1387911,manual,470,228
1389212,True,28,8
1389237,True,4,3
1389239,True,4,4
1389252,True,2,1
1389260,True,22,19
1387992,True,15,6
1387995,True,12,4
1387996,True,8,2
1389295,True,17,16
1389303,True,10,5
1389308,True,3,2
1389372,True,61,50
1389376,True,5,3
1389382,manual,24,16
1389383,False,21,17
1389421,True,4,3
1389676,manual,43,19
1389704,True,18,17
1389731,True,9,5
1389743,True,4,2
1389744,manual,7,8
1389745,True,3,2
1389780,True,3,2
1391265,True,14,11
1391918,True,4,2
1391919,True,4,2
1391924,True,15,12
1391925,True,7,4
1391927,True,4,2
1391929,True,4,2
1391933,True,4,2
1391935,manual,11,12
1391937,True,4,2
1391944,True,6,3
1391945,True,6,3
1391946,True,6,3
1391948,True,33,29
1391954,manual,3,8
1391962,True,4,2
1392015,True,4,2
1392016,True,10,2
1392020,True,4,1
1392021,True,11,2
1392034,True,7,5
1392036,True,6,3
1392037,True,6,3
1392039,True,4,2
1392040,True,4,2
1392043,True,4,2
1392082,True,6,3
1392083,manual,6,9
1392087,True,4,2
1392557,True,3,2
1392568,manual,5,12
1392570,manual,2,9
1392571,manual,3,8
1392572,True,3,2
1392577,True,6,3
1392599,True,3,2
1392633,True,7,5
1392638,True,15,9
1392111,manual,148,89
1392131,True,41,23
1392132,True,39,22
1392133,manual,206,121
1392134,True,21,12
1392135,True,3,2
1392136,True,12,7
1392137,True,3,2
1392138,True,24,14
1392139,True,60,34
1392140,manual,33,25
1392141,True,42,24
1392142,True,3,2
1392143,manual,38,28
1392156,True,33,13
1392158,True,22,4
1392159,manual,21,11
1392160,True,20,3
1392161,True,4,2
1392173,True,3,2
1392170,True,5,3
1392171,True,5,3
1392172,True,5,3
1392174,True,12,7
1392175,True,3,2
1392176,True,3,2
1392177,True,12,7
1392178,True,3,2
1392179,True,25,14
1392180,manual,24,19
1392181,True,5,3
1392182,True,5,3
1392183,True,5,3
1392184,True,16,9
1392186,True,43,24
1392187,True,14,8
1392188,True,5,3
1392189,manual,48,33
1392201,True,3,2
1392220,True,5,4
1392231,True,6,4
1392660,manual,101,106
1392665,manual,6,9
1392681,manual,621,321
1392682,manual,2874,1503
1392688,manual,2824,1483
1392698,True,12,5
1392358,True,6,5
1392359,manual,349,4270
1392386,manual,531,273
1392391,manual,514,259
1392392,manual,1246,624
1392423,False,824,421
1392440,manual,4505,2269
1392451,manual,2579,1302
1392460,manual,1758,883
1392495,manual,346,172
1392513,manual,1191,638
1392407,True,22,19
1392414,True,21,9
1392415,manual,7,11
1392416,True,4,2
1392418,True,9,7
1392419,manual,24,10
1392428,True,33,19
1392429,True,33,19
1392927,True,11,9
1393203,True,4,3
1392441,True,15,10
1393238,True,3,1
1393248,True,2,1
1393279,manual,6,9
1393382,True,4,3
1393835,True,2,1
1393881,True,5,2
1393891,True,6,3
1393892,manual,19,16
1393894,True,3,2
1393902,True,3,2
1393978,True,19,14
1394014,True,5,3
1394029,True,4,2
1394030,True,4,2
1394031,True,3,2
1394032,True,3,2
1394033,True,4,2
1394034,True,3,2
1394035,True,3,2
1394036,manual,3,8
1394037,True,2,1
1394052,True,3,2
1394053,True,4,2
1394057,True,4,2
1394059,True,4,3
1394061,True,4,2
1394062,True,4,2
1394065,manual,3,7
1394060,True,11,1
1394116,True,4,2
1394141,True,3,2
1394176,True,3,2
1394259,manual,29,15
1394703,True,114,61
1394306,True,8,6
1394712,True,16,9
1396554,True,3,1
1395033,True,4,3
1395035,True,13,11
1395041,True,20,17
1395124,manual,490,253
1395251,True,3,1
1395253,manual,67,70
1395254,manual,17,18
1395267,True,17,10
1395268,manual,101,89
1395274,True,39,30
1395354,manual,6,9
1395465,True,4,3
1396899,True,36,8
1396909,manual,69,69
1396910,manual,26,29
1397292,True,4,2
1397306,True,12,8
1397417,True,4,2
1397925,True,3,1
1397959,True,6,5
1397964,True,2,1
1397965,True,6,2
1397966,True,8,2
1397967,True,5,2
1397968,True,3,1
1397972,True,11,2
1398686,manual,27,21
1398687,True,28,15
1398462,True,3,2
1398466,True,12,8
1398688,True,4,2
1398733,True,4,2
1398734,True,11,9
1398562,True,14,7
1398606,True,8,6
1398610,True,20,11
1398611,manual,10,16
1398612,True,28,15
1398613,True,16,9
1398614,True,7,4
1398617,True,11,2
1398619,manual,90,78
1398644,True,5,4
1398647,True,4,2
1398648,manual,7,9
1398652,True,7,5
1398906,manual,67,26
1398907,manual,67,26
1398754,True,18,17
1398757,True,11,10
1398759,True,4,2
1398996,True,18,13
1398771,True,5,4
1399056,True,4,2
1399131,True,7,6
1399375,True,3,2
1399393,True,4,2
1399399,manual,7,8
1399444,manual,37,34
1399451,True,52,21
1399454,True,27,17
1399625,True,3,3
1399626,True,4,3
1399628,True,4,4
1399629,True,6,5
1399630,True,2,2
1399479,manual,75,50
1399483,True,7,6
1399484,True,3,2
1399644,True,25,21
1399649,manual,4,8
1399654,True,8,4
1399488,True,12,11
1399657,True,8,4
1399489,True,26,21
1399490,True,2,1
1399491,True,4,2
1399493,True,4,2
1399661,True,10,9
1399495,True,28,27
1399673,True,22,11
1399500,True,3,2
1399677,True,20,19
1399501,True,4,3
1399682,True,52,47
1399683,manual,100,68
1399693,True,6,3
1399503,manual,4,8
1399505,True,3,2
1399771,True,9,6
1399779,True,4,2
1399540,manual,22,21
1399549,True,3,1
1399574,True,10,9
1399575,True,32,18
1399577,True,12,10
1399578,True,30,26
1399589,True,16,13
1399598,True,10,9
1399599,True,9,8
1399809,True,31,26
1399610,True,4,3
1399611,True,5,5
1399613,True,23,21
1399618,True,13,9
1399619,True,4,2
1399620,True,4,2
1399621,True,5,2
1399819,True,10,6
1399825,True,16,8
1399856,True,8,6
1399861,True,11,10
1400030,True,5,2
1399870,True,6,5
1400038,True,5,3
1400039,True,6,3
1400061,True,29,16
1400062,True,24,21
1400063,True,29,24
1400064,manual,13,15
1400072,True,5,3
1400073,True,6,2
1400084,True,16,16
1400086,True,19,16
1400088,True,3,2
1400089,True,9,8
1400090,True,3,2
1400124,True,4,2
1400217,True,13,6
1400221,True,13,6
1400224,True,16,14
1400293,True,10,8
1400323,manual,27,22
1400339,True,4,2
1400340,True,3,2
1399886,manual,77,24
1400251,True,7,2
1399843,True,33,21
1399920,True,5,2
1399921,True,8,7
1400431,True,8,4
1399940,True,9,5
1400443,True,6,4
1400620,manual,4,9
1400692,True,7,5
1400786,manual,7,8
1400804,True,1851,948
1400807,True,24,15
1400924,True,13,7
1400926,True,26,13
1401014,manual,5,10
1401383,True,3,1
1401544,True,21,8
1401568,True,64,40
1401570,True,24,9
1401572,manual,49,24
1401150,True,4,2
1401153,True,10,5
1401161,True,8,6
1401162,True,7,5
1401176,manual,3,8
1401180,True,4,2
1401182,manual,9,9
1401183,manual,8,9
1401189,True,10,3
1401191,True,8,3
1401206,True,4,2
1401208,manual,4,8
1401210,manual,7,8
1401212,manual,4,8
1401214,True,4,2
1401225,True,4,2
1401227,True,4,2
1401230,True,4,2
1401239,manual,4,7
1401243,manual,4,8
1401254,True,5,3
1401256,True,9,5
1401261,True,5,3
1401264,True,4,2
1401268,True,6,3
1401270,True,6,3
1401273,True,4,2
1401275,True,4,2
1401276,True,4,2
1401282,True,4,2
1401283,True,11,4
1401285,manual,7,8
1401314,True,5,3
1401320,True,4,2
1401328,True,4,2
1401337,True,5,3
1401338,True,7,5
1401349,True,12,11
1401351,True,4,2
1401394,True,4,2
1401395,True,4,2
1401396,True,7,4
1401397,True,10,7
1401399,True,5,3
1401432,True,6,3
1401433,True,5,3
1401442,True,4,2
1401443,True,4,2
1401444,manual,8,8
1401450,True,6,3
1401451,True,4,2
1401453,True,18,9
1401472,True,4,2
1401473,True,4,2
1401474,True,4,2
1401475,True,7,4
1401478,True,4,2
1401480,True,6,3
1401490,True,4,2
1401493,True,4,2
1401495,True,7,4
1401506,True,16,8
1401512,True,7,5
1401513,True,4,2
1401516,manual,8,10
1401530,manual,10,10
1401531,True,5,3
1401532,True,4,2
1401533,True,4,2
1401534,True,5,3
1401535,True,5,4
1401537,True,5,3
1401540,True,4,2
1401542,True,4,2
1401750,True,7,5
1401683,True,3,1
1401687,manual,83,39
1401698,manual,43,14
1401704,True,11,3
1401707,True,7,4
1401708,True,20,9
1401719,True,13,3
1401729,manual,16,11
1401734,True,46,14
1401748,True,7,1
1401763,manual,81,51
1401779,True,4,2
1402521,True,12,11
1402614,manual,551,275
1402481,True,7,4
1402483,True,5,4
1402638,manual,354,185
1402685,True,4,4
1403023,True,5,4
1403601,True,20,19
1403755,manual,12,14
1403758,True,32,21
1403760,False,71,55
1403763,manual,158,165
1403777,manual,101,107
1403794,True,102,88
1403800,True,10,11
1403801,True,4,3
1403806,True,10,7
1403909,manual,192,56
1403999,manual,150,151
1404168,True,2,1
1404245,True,9,7
1404251,True,4,3
1404253,True,11,8
1404257,True,4,3
1404462,manual,17,16
1404468,manual,110,53
1404607,manual,45,35
1404839,True,4,3
1404723,True,9,5
1404843,True,8,7
1405105,True,5,4
1405106,True,8,7
1405107,manual,8,12
1405108,True,5,4
1405109,True,6,5
1405066,manual,4,12
1405362,True,4,2
1405499,True,29,19
1405502,True,41,3
1405451,manual,4,8
1405480,manual,25,26
1405569,True,24,14
1405580,True,8,7
1405592,True,9,6
1405782,True,6,1
1405784,manual,22,15
1405839,True,4,1
1405887,True,19,6
1405888,True,27,11
1405890,True,2,1
1405892,manual,23,20
1405893,manual,4,8
1405936,True,7,2
1405950,manual,147,80
1405963,True,4,2
1405968,True,33,16
1406236,True,13,10
1406238,True,7,6
1406239,True,14,5
1406243,True,4,1
1406250,manual,19,21
1406251,manual,36,36
1406254,True,16,15
1406263,True,3,1
1406266,manual,53,27
1406270,manual,13,12
1406271,manual,10,15
1406272,True,12,7
1406273,True,7,2
1406275,True,17,3
1406277,True,11,9
1406282,manual,5,8
1406283,True,9,4
1406284,True,7,2
1406294,True,6,3
1406296,True,17,13
1406298,manual,2,8
1406299,manual,31,25
1406305,True,17,2
1406411,True,3,2
1406412,manual,9,10
1406413,manual,3,8
1406309,True,4,2
1406310,True,3,1
1406311,True,4,2
1406313,True,6,3
1406314,True,9,2
1406622,True,3,2
1406334,True,5,3
1406382,manual,149,59
1406392,True,2,1
1406876,True,4,2
1406895,True,4,2
1407329,True,4,2
1407333,manual,7,9
1407334,True,7,4
1407732,manual,9,9
1407739,True,2,1
1407740,True,3,2
1407812,True,4,3
1407819,True,57,11
1407829,True,50,48
1407833,manual,33,25
1407844,manual,301,202
1407616,True,23,12
1407867,manual,45,27
1407623,manual,59,41
1407914,True,6,4
1407650,True,4,1
1407651,True,8,5
1407931,manual,399,209
1407940,True,56,19
1407656,True,3,2
1407672,True,4,4
1408468,manual,19,21
1408374,True,6,3
1409022,True,4,3
1409133,True,24,8
1409138,True,4,2
1409514,manual,396,215
1409599,manual,7732,3869
1409891,manual,3364,1700
1409865,True,3,4
1409886,True,18,14
1409888,True,4,3
1410246,True,17,15
1410321,True,4,3
1410269,True,5,3
1409962,manual,48,52
1409972,manual,76,80
1410337,True,3,1
1410349,True,6,4
1410297,manual,5,8
1410301,True,16,13
1410303,manual,7,11
1410304,True,7,5
1410306,manual,15,19
1410550,True,17,11
1410784,True,3,2
1410785,True,4,2
1410789,True,3,3
1410844,manual,916,501
1410797,True,8,3
1410798,True,23,4
1410799,True,17,1
1410805,True,6,2
1410808,manual,13,16
1410851,manual,6,7
1410869,manual,179,181
1410631,True,9,5
1411138,True,11,2
1411139,True,3,2
1411141,manual,15,17
1410966,True,6,4
1411053,True,17,17
1411070,manual,15,15
1411083,True,13,7
1411444,manual,38,11
1411496,True,5,3
1411497,True,5,3
1411498,True,5,3
1411328,True,163,85
1411354,manual,144,101
1411549,True,20,19
1411435,True,7,8
1411572,True,13,4
1411575,True,91,32
1411577,manual,106,59
1411578,manual,145,102
1411711,True,38,2
1411822,True,11,10
1411594,True,19,10
1411790,True,4,2
1411866,manual,8,8
1411872,False,9,4
1411860,True,3,2
1411865,True,7,3
1411693,True,14,8
1411701,manual,4,8
1411886,True,4,1
1411887,True,25,24
1411919,True,28,13
1411921,True,21,7
1412035,True,14,12
1411931,True,4,3
1411942,True,4,2
1411943,True,11,10
1412155,True,4,1
1412045,True,5,5
1412046,True,5,4
1411944,True,3,3
1412168,True,3,2
1411971,True,4,3
1411973,True,4,3
1411983,True,5,2
1411988,True,12,6
1412099,True,4,2
1412215,True,5,2
1412217,True,4,2
1412219,True,22,12
1412223,manual,18,18
1412111,True,4,3
1412279,True,8,1
1412315,True,4,2
1412004,True,12,6
1412329,True,4,2
1412392,manual,7,8
1412393,True,45,24
1412394,True,25,12
1412396,True,4,2
1412397,True,4,2
1412420,True,4,3
1412439,True,23,13
1412441,True,42,25
1412447,True,28,17
1412457,manual,947,479
1412459,manual,1381,699
1412467,manual,1010,510
1412476,manual,3439,1737
1412463,True,4,3
1412469,True,3,2
1412673,True,22,13
1412722,True,4,3
1412725,True,9,7
1412925,True,3,2
1412940,True,10,5
1413101,manual,5,9
1413242,True,15,7
1413246,True,4,2
1413253,True,2,1
1413258,True,3,2
1413259,True,10,5
1413168,True,11,5
1413188,True,16,6
1413204,True,10,9
1413214,True,11,4
1413220,True,11,4
1413221,True,7,4
1413222,True,44,2
1413293,True,4,1
1413298,True,19,6
1413303,True,8,4
1413339,True,19,6
1413351,manual,39,24
1413352,True,26,18
1413390,manual,85,66
1413396,True,50,20
1413414,manual,658,332
1413403,True,22,19
1413470,True,82,41
1413483,manual,189,112
1413423,manual,2054,1032
1413427,True,3,2
1413583,manual,903,466
1413555,manual,10,7
1413559,manual,4,7
1413744,manual,2394,1282
1413773,True,5,4
1413778,manual,44,44
1413796,True,322,159
1413444,manual,172,114
1413804,True,736,369
1413449,True,38,33
1413461,True,28,22
1413463,True,4,3
1413466,True,5,3
1413886,manual,20,22
1414049,manual,7,7
1414242,True,9,7
1414097,True,14,2
1414268,True,54,51
1414276,manual,110,12
1414278,True,6,5
1414279,manual,27,23
1414281,True,14,13
1414378,True,5,3
1414379,True,4,2
1414325,True,8,7
1414340,True,5,2
1415037,True,19,15
1415410,manual,6,10
1415412,True,6,5
1415413,True,6,4
1415424,False,25,7
1416030,True,3,2
1415948,True,4,2
1415949,True,4,4
1415951,True,4,1
1415952,True,4,1
1415953,manual,2,7
1415955,True,14,10
1415956,True,24,21
1415932,True,11,4
1416078,True,18,4
1416118,True,6,3
1416119,True,3,1
1416125,True,4,3
1416130,True,23,9
1416237,True,7,6
1416206,True,4,2
1416318,True,3,1
1416329,manual,3,8
1416334,True,8,5
1416337,manual,8,13
1416364,True,5,4
1416371,True,4,2
1416375,True,3,3
1416377,True,5,3
1416384,True,5,2
1416386,True,8,7
1416496,manual,30,13
1416563,manual,79,18
1416602,True,31,22
1416788,True,3,1
1416789,manual,7,7
1416820,manual,11,15
1416823,True,27,13
1416826,True,27,13
1416829,True,30,15
1416835,True,8,3
1416895,True,14,12
1416949,True,17,14
1416950,True,21,19
1416951,True,7,4
1416957,True,5,4
1416959,True,3,1
1417003,True,5,3
1417004,manual,18,23
1417005,True,6,5
1417014,True,12,6
1416919,True,2,1
1416920,True,4,2
1417016,True,4,2
1417056,True,3,2
1417057,True,5,3
1417058,True,4,2
1416940,True,3,2
1416945,manual,4,9
1417078,True,2,1
1417079,True,3,2
1417095,True,6,3
1417096,True,4,2
1417097,True,4,2
1417098,True,5,2
1417099,True,25,19
1417180,manual,32,36
1417100,manual,23,24
1417105,True,4,2
1417107,True,4,2
1417108,True,10,5
1417109,True,5,3
1417110,True,10,5
1417111,True,10,5
1417112,True,10,5
1417205,True,41,30
1417209,True,17,17
1417212,True,4,2
1417213,True,12,8
1417215,True,10,8
1417226,manual,7,7
1417228,manual,23,10
1417306,True,7,1
1417307,True,4,1
1417319,True,4,2
1417320,True,4,2
1417329,True,8,1
1417330,True,5,3
1417159,True,2,1
1417337,True,2,1
1417338,True,8,5
1417430,True,58,26
1417471,True,31,17
1417513,manual,4,8
1417514,manual,5,7
1417515,True,46,12
1417559,True,6,3
1417562,True,3,2
1417617,manual,20,21
1417580,True,4,1
1417788,True,32,14
1417789,True,15,14
1417790,manual,13,19
1417793,True,11,6
1417638,True,4,1
1417947,True,3,2
1418030,True,18,15
1418031,True,56,47
1418173,manual,3,7
1418250,True,3,2
1418259,True,6,3
1418221,True,2,1
1418222,True,5,3
1418223,True,11,7
1418059,True,7,4
1418335,True,8,6
1418336,True,14,8
1418337,manual,6,10
1418370,True,6,5
1418099,True,7,4
1418542,manual,6,10
1418509,True,6,3
1418511,manual,935,507
1418514,True,4,2
1418528,True,6,3
1418529,True,5,3
1418556,True,32,1
1418638,True,6,4
1418564,manual,14,7
1418644,True,3,1
1418645,True,2,1
1418656,True,7,6
1418571,True,7,2
1418665,True,13,11
1418670,True,4,2
1418671,True,4,2
1418579,manual,36,23
1418584,manual,35,20
1418585,True,4,2
1418870,True,3,2
1418906,True,8,6
1418907,True,6,3
1418701,manual,26,12
1418703,manual,6,8
1418722,False,7,3
1418733,True,3,1
1418704,True,5,4
1418706,True,5,4
1418707,True,5,4
1418708,True,6,1
1418920,True,7,5
1418965,True,15,7
1418967,True,17,8
1418973,manual,40,14
1418979,True,4,3
1418980,True,10,1
1418983,True,4,2
1418744,True,3,2
1418783,True,16,9
1418785,True,4,1
1418802,False,28,15
1418844,True,5,3
1418851,manual,8,8
1418854,manual,33,13
1418855,True,9,7
1418883,True,4,3
1418788,True,14,12
1418984,True,10,3
1418995,True,2,1
1418997,True,10,1
1418998,True,15,5
1419002,True,9,4
1419003,True,5,3
1419022,True,8,4
1418586,True,4,2
1418589,True,4,2
1418590,True,4,2
1418592,True,4,2
1418593,True,3,1
1419088,True,4,2
1419089,manual,165,91
1419091,manual,213,112
1419092,manual,148,77
1419093,True,201,105
1419094,manual,302,158
1419115,True,9,7
1419095,True,13,10
1419132,True,10,9
1419135,manual,15,13
1419138,manual,29,34
1419229,True,25,4
1419172,True,8,6
1419222,True,3,1
1419147,manual,50,22
1419150,manual,61,15
1419151,manual,46,10
1419163,True,13,2
1419326,True,2,1
1419233,manual,9,21
1419241,manual,177,179
1419461,True,24,3
1419425,manual,47,38
1419437,manual,100,102
