chunk_id,has_duplication,chunk_size,resolution_size
1280850,False,15,6
1280886,False,11,2
1281075,False,30,23
1281437,False,24,17
1281471,False,18,5
1281480,False,26,9
1281648,False,29,22
1281677,False,11,4
1281730,False,19,10
1281806,False,31,2
1281843,False,13,5
1281844,False,30,14
1281820,False,26,18
1281960,False,12,4
1281964,False,12,3
1281978,False,60,34
1282024,False,55,28
1282141,False,10,3
1282076,False,51,8
1282151,False,21,11
1282220,False,49,42
1282349,False,9,2
1282461,False,12,3
1282462,False,48,21
1282536,False,11,3
1282582,False,40,10
1282591,False,46,18
1282693,False,15,5
1282699,False,18,4
1282700,False,12,4
1282702,False,10,3
1282676,False,12,3
1282677,False,12,3
1282680,False,12,3
1282681,False,12,3
1282682,False,12,3
1282683,False,12,3
1282738,False,12,5
1282742,False,11,2
1282806,False,27,20
1283253,False,11,3
1283381,False,13,4
1283384,False,84,47
1283452,False,10,2
1283453,False,10,2
1283512,False,19,12
1283614,False,13,7
1283582,False,28,5
1283583,False,11,2
1283792,False,14,5
1283631,False,19,10
1287470,False,50,16
1287494,False,22,10
1287495,False,58,32
1288345,False,13,5
1288349,False,11,5
1288367,False,10,2
1288371,False,29,9
1288372,False,12,5
1288373,False,12,4
1288374,False,12,4
1288375,False,11,3
1288388,False,10,2
1287506,False,10,3
1287508,False,13,6
1287536,False,22,3
1287537,False,11,4
1288306,False,42,13
1288327,False,13,5
1288329,False,13,5
1288331,False,13,5
1289063,False,15,6
1289444,False,11,2
1288181,False,56,28
1289496,False,14,8
1290256,False,16,6
1290382,False,12,5
1290486,False,16,8
1290487,False,23,8
1291164,False,48,26
1290541,False,11,3
1290725,False,25,15
1291266,False,30,7
1291267,False,9,2
1291268,False,13,3
1291297,False,21,8
1291304,False,11,3
1291340,False,13,6
1291341,False,15,6
1291681,False,13,6
1292318,False,38,11
1292320,False,129,69
1293159,False,12,5
1292392,False,12,5
1292393,False,11,4
1292394,False,51,9
1292398,False,11,3
1292404,False,17,10
1293278,False,16,9
1293287,False,45,25
1293288,False,37,7
1293291,False,12,4
1293296,False,12,4
1293298,False,16,8
1293299,False,12,5
1293301,False,52,19
1293306,False,15,5
1293311,False,60,51
1293315,False,13,5
1293320,False,80,11
1293324,False,29,21
1293328,False,11,4
1293332,False,10,3
1293336,False,11,3
1292420,False,10,2
1293351,False,24,13
1293352,False,38,20
1292421,False,11,2
1292423,False,9,2
1293359,False,78,8
1293371,False,61,7
1293379,False,12,4
1293405,False,10,3
1293406,False,66,29
1293407,False,168,84
1293663,False,14,5
1293835,False,553,380
1293844,False,1332,678
1293864,False,216,112
1293935,False,127,68
1293940,False,43,15
1293948,False,21,13
1294286,False,24,15
1294293,False,156,75
1294297,False,11,4
1294347,False,11,3
1294381,False,14,6
1294397,False,245,65
1294411,False,11,4
1294429,False,9,2
1294430,False,11,3
1294566,False,15,9
1294147,False,11,4
1294179,False,36,7
1294217,False,71,61
1294218,False,22,14
1294930,False,11,3
1294934,False,11,3
1295025,False,11,3
1294768,False,46,33
1295141,False,714,361
1295182,False,12,2
1295183,False,11,5
1295185,False,12,4
1295291,False,29,22
1295286,False,784,414
1295305,False,10,3
1295311,False,15,8
1295407,False,20,2
1295521,False,13,3
1295544,False,11,4
1295621,False,2156,1085
1295647,False,3938,2071
1295685,False,4818,2351
1295703,,7685,4035
1295629,False,11,5
1295768,False,2150,1079
1295787,False,1214,607
1295811,False,4905,2465
1295900,,7655,4004
1295778,False,35,18
1296078,False,16,4
1296155,False,32,7
1296187,False,34,11
1296584,False,35,27
1296399,False,28,23
1296400,False,23,9
1296474,False,641,323
1296480,False,96,46
1296776,False,19,8
1296808,False,15,8
1296840,False,33,27
1297067,False,15,8
1296871,False,11,3
1296873,False,11,3
1296876,False,13,3
1296885,False,11,3
1296919,False,19,11
1296920,False,28,11
1296944,False,15,2
1296947,False,15,2
1296984,False,11,3
1296985,False,11,5
1296986,False,11,3
1296987,False,11,3
1296989,False,44,8
1296990,False,16,6
1297015,False,11,3
1297016,False,34,15
1297159,False,20,8
1297167,False,9,2
1297078,False,9,2
1297313,False,12,6
1297314,False,10,4
1297405,False,68,42
1297135,False,16,8
1297411,False,13,3
1297144,False,13,5
1297448,False,21,5
1297449,False,14,4
1297450,False,14,4
1297458,False,39,27
1297145,False,15,7
1297148,False,12,3
1297639,False,11,4
1297688,False,10,3
1297858,False,12,5
1297869,False,18,4
1297876,False,9,2
1297765,False,42,10
1298038,False,12,4
1298040,False,10,3
1297936,False,16,8
1297951,False,16,8
1297769,False,25,11
1297959,False,38,20
1297961,False,28,17
1297962,False,42,21
1297965,False,15,5
1297968,False,29,20
1297979,False,55,17
1297980,False,26,15
1297981,False,42,19
1297986,False,20,11
1297989,False,19,11
1298119,False,15,7
1297809,False,14,7
1298002,False,12,5
1298004,False,13,5
1298164,False,15,7
1297819,False,13,6
1297825,False,12,3
1297844,False,13,2
1297847,False,13,5
1297854,False,18,4
1298218,False,13,5
1298219,False,14,6
1298220,False,14,6
1298221,False,14,6
1298222,False,10,3
1298237,False,10,3
1298246,False,29,18
1298650,False,17,9
1298269,False,19,12
1298455,False,11,4
1298574,False,140,52
1298592,False,10,2
1298869,False,16,10
1298870,False,82,71
1299137,False,12,5
1298893,False,231,144
1298927,False,14,7
1298928,False,35,24
1299002,False,25,13
1299003,False,33,17
1298694,False,17,9
1299105,False,16,6
1299106,False,13,5
1299451,False,21,9
1299452,False,16,5
1299456,False,18,6
1299507,False,369,189
1299509,False,1045,564
1299561,False,11,3
1299576,False,284,275
1299580,False,14,7
1299599,False,19,9
1299601,False,39,20
1299602,False,11,3
1299621,False,67,39
1299640,False,197,99
1299658,False,9,2
1299660,False,16,11
1299896,False,18,7
1299709,False,142,76
1299922,False,16,6
1300037,False,13,4
1300040,False,14,7
1300043,False,5712,2862
1300111,False,10,3
1300174,False,11,3
1300295,False,15,3
1300298,False,91,62
1300397,False,7815,3928
1300416,False,24,8
1300440,False,15,8
1300511,False,20,11
1300620,False,12,4
1300621,False,9,2
1300560,False,5580,2830
1300638,False,10,3
1300616,False,7808,3920
1300864,False,18,11
1300866,False,23,10
1300870,False,29,19
1300888,False,66,34
1300893,False,11,3
1300896,False,10,3
1300897,False,11,3
1300898,False,10,3
1300920,False,13,6
1300921,False,5604,2863
1301057,False,7758,3886
1301312,False,13,4
1301094,False,11,4
1301109,False,14,7
1301115,False,21,10
1301116,False,16,10
1301389,False,27,16
1300983,False,42,35
1301426,False,9,2
1300989,False,11,3
1301432,False,18,4
1301210,False,16,8
1301214,False,10,2
1301448,False,12,5
1301449,False,26,19
1301451,False,9,2
1301264,False,12,7
1301471,False,16,8
1301495,False,10,3
1301499,False,11,3
1301502,False,11,3
1301508,False,13,6
1301519,False,10,3
1301538,False,16,7
1301640,False,18,11
1301651,False,13,3
1301654,False,19,7
1301655,False,10,2
1301658,False,41,25
1301661,False,17,6
1301662,False,13,4
1301664,False,13,3
1301665,False,11,2
1301675,False,13,4
1301695,False,11,3
1301696,False,13,5
1301698,False,13,5
1301719,False,13,2
1301793,False,7752,3878
1302006,False,15988,7991
1302252,False,6869,3438
1302248,False,18,11
1302278,False,16,4
1301843,False,24,2
1301882,False,21,6
1302323,False,71,19
1302357,False,11,3
1302372,False,37,10
1302416,False,19,6
1301912,False,9,2
1301944,False,29,16
1301945,False,32,16
1301946,False,36,16
1301968,False,9,2
1302433,False,10,3
1302011,False,23,7
1302040,False,11,3
1302438,False,12,5
1302439,False,18,9
1302440,False,22,11
1302050,False,12,5
1302504,False,11,3
1302051,False,11,4
1302065,False,11,4
1302117,False,11,3
1302118,False,11,3
1302119,False,11,3
1302123,False,13,6
1302733,False,32,3
1302735,False,15,2
1302736,False,15,2
1302589,False,174,87
1302738,False,18,5
1302624,False,158,88
1302129,False,13,6
1302777,False,58,42
1302131,False,34,15
1302135,False,9,2
1302641,False,17,4
1302146,False,9,2
1303146,False,21,11
1302846,False,10,3
1303323,False,11,4
1303324,False,12,3
1302870,False,25,6
1302873,False,15861,7930
1303176,False,696,344
1303500,False,13,3
1303507,False,10,2
1303508,False,23,15
1303509,False,13,4
1303514,False,5035,2512
1303588,False,41,19
1303649,False,3825,1911
1303279,False,41,24
1303300,False,18,10
1303301,False,19,11
1303761,False,41,18
1303896,False,3613,1811
1303962,False,5585,2790
1303958,False,15,6
1304044,False,32,5
1304092,False,14,6
1304093,False,17,6
1304099,False,13,5
1304125,False,11,8
1304253,False,37,27
1304255,False,10,3
1304282,False,67,33
1304469,False,9,2
1304480,False,25,7
1304619,False,11,3
1304631,False,19,7
1304632,False,43,16
1304512,False,650,410
1304955,False,11,3
1305045,False,11,3
1305046,False,11,3
1306038,False,19,7
1307133,False,18,10
1307242,False,10,3
1307178,False,10,2
1307406,False,19,5
1307414,False,16,3
1307416,False,10,3
1307427,False,17,6
1307444,False,11,2
1307978,False,10,3
1307810,False,12,2
1308120,False,25,7
1308121,False,9,2
1308159,False,21,9
1308179,False,9,2
1308211,False,23,4
1308626,False,12,5
1308628,False,35,14
1308254,False,10,5
1308266,False,10,3
1308288,False,17,7
1308291,False,10,2
1308326,False,10,3
1308344,False,35,28
1308345,False,34,26
1308352,False,42,37
1308435,False,10,3
1308581,False,11,4
1308891,False,23,8
1308921,False,11,3
1309135,False,17,8
1309137,False,106,31
1308930,False,18,11
1308939,False,19,2
1309161,False,14,3
1309164,False,15,6
1309165,False,14,6
1309166,False,14,6
1309169,False,18,8
1309310,False,10,2
1309224,False,13,5
1309226,False,126,18
1308947,False,10,3
1308951,False,17,7
1308952,False,15,9
1309382,False,12,4
1309445,False,35,16
1309481,False,51,2
1309484,False,11,4
1309512,False,10,3
1309513,False,10,3
1309536,False,12,4
1309541,False,12,4
1309520,False,19,5
1309551,False,18,12
1308961,False,46,34
1308994,False,11,3
1309039,False,16,8
1309106,False,14,4
1309111,False,11,4
1309113,False,33,26
1309912,False,11,4
1309915,False,92,69
1309799,False,16,4
1310261,False,21,14
1310246,False,10,3
1310517,False,10,3
1310358,False,12,4
1310518,False,10,3
1310369,False,76,65
1310415,False,10,3
1310417,False,13,4
1310459,False,16,8
1310485,False,13,5
1310848,False,11,4
1310879,False,19,10
1310658,False,10,3
1310659,False,14,9
1310663,False,13,5
1310664,False,376,369
1310670,False,10,3
1310672,False,10,3
1310673,False,10,3
1310674,False,10,3
1310677,False,10,3
1310691,False,90,83
1310702,False,10,3
1310704,False,17,11
1310722,False,13,4
1310723,False,36,8
1310724,False,13,4
1310725,False,49,5
1310732,False,10,3
1310734,False,16,4
1310735,False,10,3
1310737,False,10,2
1310738,False,9,2
1310739,False,12,3
1310746,False,13,4
1310747,False,23,9
1310754,False,11,3
1310797,False,12,5
1310798,False,12,5
1310910,False,17,9
1310922,False,14,7
1310930,False,16,9
1310943,False,14,7
1310945,False,17,10
1310951,False,19,13
1310954,False,9,2
1310956,False,11,5
1310958,False,12,6
1310960,False,13,6
1310966,False,17,9
1310967,False,18,12
1310970,False,15,8
1310975,False,28,20
1310980,False,19,12
1311225,False,14,4
1311011,False,15,4
1311022,False,23,13
1311239,False,18,11
1311028,False,32,16
1311034,False,10,2
1311039,False,21,12
1311042,False,43,25
1311053,False,29,17
1311062,False,30,13
1311114,False,24,15
1311308,False,13,3
1311124,False,12,5
1311313,False,11,3
1311125,False,11,3
1311152,False,19,4
1311711,False,14,7
1311633,False,25,5
1311723,False,15,5
1311657,False,206,111
1311198,False,13,6
1311660,False,11,3
1311199,False,12,5
1311200,False,12,6
1311678,False,19,7
1311961,False,11,3
1311962,False,11,3
1311963,False,11,3
1311965,False,11,3
1311982,False,14,5
1312024,False,27,5
1312029,False,368,182
1312030,False,12,3
1312663,False,18,10
1312568,False,10,3
1312569,False,17,5
1312592,False,17,7
1312594,False,10,3
1312595,False,10,3
1312598,False,10,3
1312599,False,10,3
1312601,False,10,3
1312929,False,9,2
1312776,False,11,3
1312786,False,26,12
1312812,False,11,2
1312818,False,16,5
1312954,False,10,3
1312957,False,12,5
1312958,False,10,3
1312987,False,11,3
1312988,False,11,3
1312989,False,13,2
1312995,False,9,2
1312996,False,13,2
1312997,False,27,13
1313017,False,15,2
1313023,False,18,4
1313025,False,16,6
1313083,False,11,3
1313086,False,10,3
1313113,False,11,3
1313119,False,10,3
1313151,False,9,2
1313175,False,21,12
1313267,False,33,7
1313272,False,12,2
1313273,False,24,14
1313275,False,32,16
1313277,False,14,2
1313278,False,30,13
1313283,False,51,8
1313290,False,86,35
1312841,False,11,3
1313334,False,15,9
1312883,False,19,5
1313396,False,15,3
1312885,False,22,5
1312886,False,30,11
1313451,False,64,59
1313455,False,40,33
1313456,False,25,17
1313457,False,53,47
1313473,False,39,32
1313884,False,25,11
1313897,False,23,13
1314748,False,10,2
1314749,False,11,3
1314751,False,12,3
1314768,False,14,4
1314782,False,13,4
1314789,False,16,4
1314790,False,11,3
1314795,False,12,5
1314800,False,27,15
1314804,False,14,5
1314805,False,14,5
1314814,False,13,2
1314980,False,11,3
1314982,False,14,5
1314983,False,14,5
1314999,False,11,3
1315025,False,28,3
1315381,False,32,13
1315383,False,49,21
1315408,False,23,11
1315424,False,49,35
1316597,False,249,143
1316619,False,76,69
1316944,False,11,3
1317182,False,25,10
1317185,False,24,6
1317354,False,174,74
1317412,False,99,44
1317498,False,86,34
1317780,False,212,171
1317945,False,170,95
1318022,False,78,71
1318160,False,14,5
1318211,False,99,43
1318247,False,289,160
1318271,False,97,42
1316006,False,451,99
1316116,False,41,14
1316135,False,16,5
1316166,False,17,6
1316177,False,27,12
1316195,False,32,12
1318573,False,18,6
1318581,False,23,9
1318582,False,11,3
1318585,False,26,11
1318613,False,10,3
1318626,False,12,6
1318629,False,13,3
1316219,False,36,12
1316241,False,15,5
1316270,False,29,12
1316277,False,79,40
1316278,False,16,6
1316286,False,15,4
1316299,False,15,5
1316304,False,116,53
1316308,False,27,12
1316319,False,74,25
1316328,False,102,45
1316333,False,28,8
1316347,False,19,2
1316353,False,17,6
1316364,False,24,8
1316366,False,118,56
1316369,False,54,21
1316380,False,16,5
1316459,False,56,18
1318796,False,10,2
1318839,False,12,3
1318857,False,21,2
1318865,False,13,5
1318877,False,12,5
1318948,False,17,3
1318961,False,21,2
1318967,False,13,5
1318977,False,12,5
1319043,False,34,5
1319046,False,12,2
1319175,False,44,19
1315083,False,11,3
1315136,False,10,3
1319242,False,10,3
1315142,False,10,3
1315144,False,11,3
1315145,False,12,3
1315146,False,11,3
1315147,False,13,4
1315158,False,24,16
1315182,False,11,3
1315183,False,17,6
1319333,False,46,18
1319337,False,46,18
1315200,False,13,4
1315201,False,29,17
1315202,False,21,5
1319642,False,30,11
1319644,False,36,28
1319651,False,15,8
1319652,False,20,9
1319653,False,15,9
1319655,False,16,9
1319656,False,311,220
1319661,False,9,2
1319665,False,10,2
1319469,False,17,6
1319470,False,19,6
1319669,False,15,8
1319670,False,20,8
1319671,False,15,8
1319673,False,16,9
1319674,False,311,221
1319681,False,9,2
1319686,False,10,2
1319692,False,15,10
1319695,False,31,24
1319700,False,22,6
1319715,False,28,5
1319720,False,22,6
1319750,False,28,5
1319529,False,17,6
1319530,False,19,6
1319914,False,11,4
1319918,False,11,4
1319921,False,11,4
1319922,False,9,2
1319924,False,11,5
1319925,False,9,2
1315233,False,15,7
1315234,False,14,5
1315237,False,13,6
1315238,False,14,4
1315239,False,25,7
1315243,False,9,2
1319991,False,40,15
1320008,False,40,15
1315272,False,32,5
1315292,False,10,2
1320119,False,265,171
1320125,False,265,171
1320142,False,2849,1411
1320165,False,201,122
1320173,False,4966,2476
1320263,False,2983,1482
1320272,False,3795,1888
1320313,False,362,209
1320314,False,741,491
1320316,False,473,251
1320156,False,26,8
1320164,False,653,328
1320177,False,694,352
1320555,False,11,4
1320563,False,14,7
1320618,False,19,13
1320366,False,22,8
1320386,False,96,81
1320446,False,20,13
1320449,False,28,21
1320703,False,10,3
1320704,False,43,34
1320707,False,21,3
1320630,False,25,18
1320632,False,69,59
1320641,False,26,15
1320643,False,14,4
1320644,False,36,23
1320648,False,10,3
1320323,False,2849,1411
1320331,False,201,122
1320332,False,4966,2476
1320368,False,2983,1482
1320391,False,3795,1888
1320397,False,362,209
1320398,False,741,491
1320401,False,473,251
1320324,False,12,4
1320326,False,13,5
1320362,False,12,3
1321478,False,25,11
1321481,False,14,7
1321493,False,14,2
1321498,False,82,51
1321505,False,16,7
1321509,False,70,61
1321694,False,11,3
1321642,False,78,52
1321930,False,10,3
1321915,False,52,42
1321714,False,66,20
1321715,False,16,4
1321719,False,351,164
1321720,False,10,2
1321959,False,36,15
1321960,False,43,18
1322311,False,16,2
1336762,False,40,16
1338709,False,26,5
1338710,False,16,8
1339023,False,12,4
1339113,False,31,12
1339129,False,30,15
1339136,False,14,6
1339137,False,19,5
1339147,False,15,8
1339154,False,31,14
1339465,False,14,5
1339164,False,43,16
1339471,False,14,5
1339473,False,11,3
1339166,False,19,5
1339474,False,10,3
1339492,False,12,4
1339167,False,32,7
1339525,False,10,3
1339526,False,16,8
1339529,False,109,54
1339534,False,19,8
1339202,False,24,13
1339223,False,68,31
1339235,False,23,11
1340280,False,362,174
1340281,False,544,340
1340284,False,271,131
1340286,False,454,216
1340287,False,13,4
1339238,False,15,8
1340290,False,257,121
1339239,False,15,8
1339240,False,16,8
1340292,False,1471,712
1339255,False,27,12
1339263,False,28,11
1340323,False,22,12
1340324,False,32,16
1340373,False,10,3
1340375,False,31,7
1339285,False,400,206
1339286,False,657,321
1339296,False,12,4
1339298,False,21,8
1339300,False,10,3
1339303,False,16,8
1339312,False,10,3
1339313,False,15,8
1339318,False,15,4
1339319,False,21,14
1339359,False,11,4
1339360,False,11,4
1339364,False,10,2
1346635,False,112,50
1346783,False,10,3
1346793,False,16,7
1346795,False,53,10
1346803,False,10,2
1346804,False,10,2
1346833,False,10,3
1346844,False,132,60
1346850,False,16,5
1346867,False,10,3
1346870,False,114,54
1346871,False,246,120
1358569,False,16,6
1358654,False,14,7
1358725,False,11,2
1358889,False,38,21
1358891,False,36,20
1358892,False,26,18
1358893,False,22,10
1358913,False,9,2
1358927,False,17,6
1359007,False,9,2
1359022,False,9,2
1359049,False,23,15
1359077,False,27,20
1359091,False,36,7
1359113,False,12,3
1359115,False,14,5
1359117,False,31,24
1359124,False,13,3
1359125,False,13,3
1359157,False,11,4
1359162,False,20,5
1359165,False,15,7
1359168,False,31,3
1359173,False,29,7
1359264,False,13,4
1359266,False,33,11
1359269,False,11,3
1359285,False,13,4
1359298,False,34,6
1359321,False,471,235
1359346,False,11,4
1359201,False,16,7
1359207,False,108,67
1359209,False,12,3
1359210,False,11,3
1359232,False,82,50
1359359,False,16,7
1359388,False,38,31
1359484,False,16,8
1359431,False,11,4
1359432,False,24,3
1359497,False,18,11
1359456,False,21,14
1359458,False,276,239
1359516,False,20,10
1359529,False,13,6
1359591,False,22,14
1359760,False,910,471
1359763,False,9,2
1359955,False,9,2
1360074,False,18,8
1360157,False,15,6
1360160,False,11,3
1360163,False,10,3
1360032,False,272,128
1360034,False,124,58
1360183,False,29,12
1360224,False,11,2
1360128,False,32,14
1360335,False,10,4
1360336,False,12,4
1360337,False,15,5
1360450,False,10,3
1360772,False,19,6
1360669,False,308,154
1360606,False,14,6
1360792,False,424,185
1361290,False,10,3
1361310,False,11,3
1361320,False,15,5
1361321,False,17,4
1361360,False,10,2
1361330,False,24,5
1361331,False,18,11
1361332,False,15,5
1361338,False,667,364
1361343,False,586,322
1361347,False,753,395
1361348,False,1356,681
1361341,False,12,4
1361354,False,95,88
1361356,False,456,228
1361358,False,10,2
1361436,False,13,3
1360810,False,15,8
1360851,False,12,5
1360854,False,12,5
1361169,False,976,492
1361774,False,18,7
1361775,False,17,7
1361830,False,75,38
1361834,False,23,5
1361836,False,15,8
1361851,False,14,6
1361855,False,26,9
1361857,False,41,18
1361799,False,16,9
1362520,False,65,51
1362543,False,11,4
1362596,False,14,7
1362547,False,11,5
1362563,False,12,4
1362602,False,17,7
1362603,False,31,14
1362610,False,11,3
1362611,False,11,3
1362613,False,9,2
1362073,False,10,3
1362187,False,23,15
1362219,False,11,3
1362226,False,21,13
1362291,False,10,2
1362364,False,386,207
1362780,False,16,9
1362365,False,10,3
1362379,False,11,3
1362419,False,14,5
1362423,False,11,3
1362425,False,11,3
1362642,False,14,9
1362644,False,10,2
1362651,False,11,3
1362652,False,11,3
1362654,False,26,13
1362687,False,11,3
1362688,False,11,3
1362689,False,11,3
1362690,False,11,3
1362691,False,11,3
1362693,False,11,3
1362695,False,11,3
1362697,False,11,3
1362699,False,11,3
1362701,False,11,3
1362702,False,11,3
1362704,False,11,3
1362705,False,11,3
1362706,False,11,3
1362708,False,16,8
1362876,False,10,2
1362877,False,9,2
1362796,False,14,7
1362930,False,162,82
1363153,False,20,8
1363808,False,18,11
1363849,False,19,9
1363852,False,19,11
1363853,False,12,6
1363855,False,24,12
1363856,False,15,8
1363858,False,25,13
1363859,False,17,10
1363861,False,27,15
1363895,False,39,22
1363996,False,12,5
1364673,False,10,3
1364340,False,126,77
1364344,False,79,51
1364352,False,82,64
1364674,False,42,26
1364421,False,11,3
1364427,False,13,3
1364445,False,37,3
1365368,False,23,12
1365712,False,27,15
1365713,False,17,9
1365796,False,13,4
1365805,False,14,7
1366029,False,35,20
1366216,False,33,14
1366238,False,61,43
1366243,False,45,34
1366244,False,59,45
1366245,False,53,44
1366272,False,36,28
1366315,False,106,94
1366342,False,30,13
1365849,False,9,2
1367425,False,20,6
1367426,False,13,3
1367446,False,26,18
1367453,False,12,5
1367560,False,1476,716
1367568,False,1951,1012
1367572,False,1919,989
1367574,False,60,22
1367629,False,13,5
1367630,False,14,5
1367634,False,13,7
1367637,False,1800,938
1367682,False,20,7
1367683,False,27,8
1367695,False,48,20
1367710,False,68,60
1367713,False,27,6
1367716,False,43,40
1367718,False,10,4
1367724,False,13,6
1367824,False,9,2
1367825,False,18,5
1367826,False,18,7
1367852,False,10,3
1367853,False,10,4
1367731,False,50,33
1367735,False,20,11
1367058,False,10,3
1367966,False,12,6
1367972,False,12,5
1367973,False,27,17
1367977,False,55,30
1368001,False,16,5
1368002,False,16,5
1368060,False,94,85
1368142,False,41,18
1368631,False,10,3
1368632,False,11,4
1368636,False,13,6
1368637,False,14,5
1368638,False,11,4
1368639,False,11,4
1368725,False,10,3
1368727,False,12,4
1368876,False,10,2
1368880,False,13,2
1368944,False,11,2
1368433,False,35,25
1368440,False,24,11
1368442,False,29,15
1368444,False,29,16
1368488,False,16,8
1368489,False,12,4
1369558,False,11,3
1369560,False,17,6
1369454,False,89,45
1369455,False,42,6
1369482,False,22,16
1369660,False,36,22
1369665,False,11,3
1369669,False,10,2
1369704,False,17,3
1369706,False,10,2
1369694,False,14,5
1369697,False,14,7
1369698,False,11,5
1369725,False,15,7
1369731,False,22,9
1369732,False,14,5
1369737,False,10,3
1369886,False,28,17
1369902,False,11,4
1369922,False,11,3
1370022,False,28,15
1370027,False,19,8
1370032,False,14,3
1370033,False,14,3
1370034,False,25,4
1370120,False,19,2
1370124,False,12,5
1370290,False,15,8
1370292,False,10,3
1370284,False,73,63
1370285,False,17,4
1370320,False,10,3
1370321,False,17,10
1370329,False,12,4
1370330,False,11,3
1370331,False,26,4
1370332,False,28,4
1370340,False,14,3
1370341,False,11,3
1370344,False,11,3
1370346,False,11,3
1370377,False,1204,594
1370384,False,16,3
1370386,False,11,4
1370412,False,11,4
1370569,False,36,25
1370571,False,83,26
1370580,False,11,3
1370420,False,12,3
1370605,False,23,2
1371046,False,46,37
1371095,False,37,9
1371102,False,12,4
1371111,False,24,3
1371125,False,12,5
1371127,False,21,13
1371130,False,99,92
1371144,False,14,3
1371148,False,11,3
1371152,False,11,4
1371154,False,11,3
1370782,False,17,8
1370784,False,12,6
1370787,False,11,2
1370795,False,12,5
1370460,False,14,7
1370462,False,11,4
1370523,False,12,5
1370524,False,11,3
1370557,False,10,3
1371334,False,25,2
1371267,False,10,3
1371275,False,33,13
1371336,False,10,3
1371338,False,31,15
1371341,False,23,16
1371525,False,19,7
1371551,False,10,2
1371474,False,12,3
1371572,False,62,33
1371573,False,21,9
1371575,False,17,9
1372053,False,11,4
1371859,False,15,8
1371913,False,10,2
1371916,False,1699,879
1371950,False,25,6
1371963,False,1443,719
1371887,False,11,3
1372057,False,14,5
1371993,False,1634,854
1372195,False,20,4
1372247,False,45,13
1372321,False,119,42
1372092,False,12,4
1372111,False,12,4
1372706,False,12,5
1372707,False,11,3
1372736,False,10,3
1372755,False,20,12
1372756,False,20,12
1372759,False,54,45
1372773,False,24,9
1372774,False,80,15
1373329,False,15,8
1373450,False,33,14
1373451,False,15,6
1373453,False,12,2
1373461,False,10,4
1373482,False,19,12
1374648,False,13,4
1374075,False,10,3
1374076,False,9,2
1374079,False,42,21
1374084,False,27,5
1374082,False,362,178
1374423,False,11,3
1374502,False,26,11
1374562,False,26,11
1374570,False,9,2
1374578,False,21,13
1374620,False,49,24
1374623,False,53,37
1374628,False,11,3
1374629,False,11,3
1374835,False,10,3
1374689,False,11,4
1374704,False,9,2
1374708,False,27,3
1374751,False,25,18
1374758,False,15,5
1374760,False,16,6
1374776,False,11,3
1374784,False,25,13
1374811,False,114,43
1374869,False,11,3
1374870,False,11,3
1374847,False,10,3
1372985,False,12,6
1374858,False,20,8
1375200,False,74,31
1375205,False,23,18
1375223,False,9,2
1375224,False,9,2
1374922,False,31,9
1374927,False,107,27
1374949,False,13,5
1374951,False,21,10
1374997,False,10,2
1375763,False,14,10
1376330,False,12,4
1376344,False,15,5
1375994,False,11,2
1376082,False,23,2
1376503,False,16,9
1376705,False,10,2
1376751,False,14,2
1376753,False,11,3
1376757,False,51,43
1377389,False,81,23
1377981,False,14,5
1379816,False,17,9
1380271,False,11,3
1380276,False,15,6
1380285,False,22,3
1380295,False,14,7
1380296,False,14,7
1375491,False,379,180
1380357,False,55,18
1380359,False,41,35
1380333,False,83,34
1380336,False,125,57
1380339,False,13,4
1380372,False,31,4
1380957,False,24,18
1381093,False,13,2
1382906,False,12,5
1383851,False,64,29
1383856,False,16,6
1383857,False,13,4
1384102,False,15,7
1383897,False,74,34
1383898,False,16,6
1383899,False,13,4
1384143,False,10,3
1383926,False,11,3
1383927,False,12,2
1383979,False,17,8
1384054,False,524,262
1384076,False,1561,805
1384215,False,22,15
1384227,False,13,3
1384446,False,16,9
1384450,False,11,3
1384526,False,12,5
1384529,False,13,5
1384531,False,39,16
1384715,False,17,7
1385734,False,30,12
1386064,False,11,2
1386066,False,17,8
1386086,False,15,6
1386157,False,19,11
1386731,False,28,22
1376166,False,125,25
1376167,False,13,4
1376168,False,192,95
1376169,False,23,9
1376170,False,23,9
1376187,False,31,4
1386411,False,25,3
1386849,False,13,3
1387150,False,11,4
1387271,False,22,11
1387301,False,20,12
1387283,False,18,11
1387309,False,23,15
1387317,False,21,10
1387324,False,28,13
1387325,False,11,6
1387326,False,18,8
1387327,False,10,5
1387332,False,10,2
1387450,False,23,9
1387451,False,32,19
1387380,False,26,20
1387384,False,16,8
1387385,False,12,6
1387461,False,52,41
1387464,False,22,15
1387471,False,13,5
1387472,False,18,9
1387473,False,227,64
1387395,False,13,7
1387506,False,15,3
1387515,False,207,8
1387651,False,13,3
1387654,False,23,15
1387655,False,13,4
1388671,False,149,92
1387793,False,1754,900
1387799,False,2123,1070
1388193,False,13,4
1388203,False,14,6
1387811,False,11,3
1387887,False,11,5
1387889,False,11,3
1387911,False,475,223
1389212,False,35,9
1389237,False,11,4
1389239,False,11,5
1389252,False,9,2
1389260,False,29,20
1387992,False,22,7
1387995,False,19,5
1387996,False,15,3
1389295,False,24,17
1389303,False,17,6
1389308,False,10,3
1389372,False,68,51
1389376,False,12,4
1389382,False,29,12
1389383,False,28,18
1389421,False,11,4
